ID,author,title,issued,containerTitle,volume,issue,page,link,citation
5424,,,,,,,,,Verh. zool.-bot. Ges. Wien 80: (14).
5425,,,,,,,,,"Ent. Z., Stuttg. 111: 239, figs 1-3, 8, 10, 13, 14."
5426,,,,,,,,,Comb. nov.
5427,,,,,,,,,"In Alluaud & Jeannel, Voyage Alluaud & Jeannel Afr. or. (Lépid.) 2: 68."
5428,,,,,,,,,Verh. zool.-bot. Ges. Wien 17(Abh.): 850.
5429,,,,,,,,,Exot. Microlepid. 3: 271.
5430,,,,,,,,,"ZooKeys 800: 60, figs 40, 41, 174, 275."
5431,,,,,,,,,"ZooKeys 800: 149, figs 118, 295."
5432,,,,,,,,,"ZooKeys 800: 67, figs 45, 179."
5433,,,,,,,,,"ZooKeys 800: 101, figs 73, 74, 207, 280."
5434,,,,,,,,,"ZooKeys 800: 165, figs 132, 250."
5435,,,,,,,,,"ZooKeys 800: 128, figs 98, 99, 226, 227, 288."
5436,,,,,,,,,"ZooKeys 800: 48, figs 27, 165."
5437,,,,,,,,,"ZooKeys 800: 79, figs 56, 192."
5438,,,,,,,,,"ZooKeys 800: 62, figs 42, 175, 176."
5439,,,,,,,,,"Trudy Eksped. pamir. Eksped. 1928 8: 168, text-fig. 16, pl. 10, figs 5-7."
5440,,,,,,,,,"ZooKeys 800: 80, figs 57, 193."
5441,,,,,,,,,Bull. Soc. ent. Fr. 37: 165.
5442,,,,,,,,,Bull. Soc. ent. Fr. 37: 165.
5443,,,,,,,,,"ZooKeys 800: 156, figs 125, 245."
5444,,,,,,,,,"Abbildungen Ber. Ergänz. Schmettkde Microlepid.: 303, pl. 100, figs 2a-d."
5445,,,,,,,,,"In Junnilainen & Nupponen, Zootaxa 2366: 10, figs 16, 17, 24, 30, 31."
5446,,,,,,,,,"ZooKeys 800: 43, figs 23, 161."
5447,,,,,,,,,"ZooKeys 800: 121, figs 93, 221."
5448,,,,,,,,,"ZooKeys 800: 150,figs 119, 120, 241, 242, 296."
5449,,,,,,,,,"ZooKeys 800: 122, figs 94, 222."
5450,,,,,,,,,"ZooKeys 800: 170, figs 136, 137, 254, 299."
5451,,,,,,,,,"Neue Schmett. Eur. angrenzenden Ländern (2): 13, fig. 81."
5452,,,,,,,,,Stettin. ent. Ztg 11: 143.
5453,,,,,,,,,Jb. nassau. Ver. Naturk. 19/20: 347.
5454,,,,,,,,,Stettin. ent. Ztg 20: 243.
5455,,,,,,,,,Entomologist's Rec. J. Var. 9: 140.
5456,,,,,,,,,Amat. Papillons 2: 257.
5457,,,,,,,,,Lepid. Cat. 79: 27.
5458,,,,,,,,,"Bull. Soc. Fouad I. Ent. 38: 54, fig. 4."
5459,,,,,,,,,"ZooKeys 800: 125, figs 96, 224."
5460,,,,,,,,,"Ezheg. zool. Muz. 30: 9, pl. 2a, fig. 3."
5461,,,,,,,,,"Annls hist.-nat. Mus. natn. hung. 74: 193, figs 1, 2."
5462,,,,,,,,,"ZooKeys 800: 105, figs 77, 78, 209, 282."
5463,,,,,,,,,"in Junnilainen & Nupponen, Zootaxa 2366: 16, figs 23, 29."
5464,,,,,,,,,"ZooKeys 800: 179, figs 144, 259, 260."
5465,,,,,,,,,"Megacraspedus imparellus (? var.) majorella Caradja, 1920, Dt. ent. Z. Iris 34: 117."
5466,"Labonne, G., Huemer, P., Varenne, T. & Nel, J.","Megacraspedus microsacculella sp. nov. du Sud de la France, un nouveau cas d’espèces confondues",2021,Revue de l’Association Roussillonnaise d’Entomologie,30,1,65-73,,
5467,,,,,,,,,Bull. Soc. ent. Fr. 37(12): 185-187
5468,,,,,,,,,Annln naturhist. Mus. Wien 20: 213.
5469,,,,,,,,,"ZooKeys 800: 167, figs 133, 251."
5470,,,,,,,,,"Zootaxa 2366: 11, figs 19, 26."
5471,,,,,,,,,"ZooKeys 800: 59, figs 39, 173."
5472,,,,,,,,,Exot. Microlepid. 3: 272.
5473,,,,,,,,,Annls Soc. ent. Fr. 84: 333.
5474,,,,,,,,,"Atti Soc. ital. Sci. nat. 63: 169, pl. 6, fig. 15."
5475,,,,,,,,,"ZooKeys 800: 135, figs 105, 106, 232, 291."
5476,,,,,,,,,"ZooKeys 800: 78, figs 55, 191."
5477,,,,,,,,,"Zootaxa 2366: 13, figs 21, 22, 27."
5478,,,,,,,,,"ZooKeys 800: 187, figs 149, 150, 265, 304."
5479,,,,,,,,,Entomologist's mon. Mag. 56: 10.
5480,,,,,,,,,"ZooKeys 800: 184, figs 147, 263."
5481,,,,,,,,,"Encycl. ent. (B)3, Lepid. 1: 11, figs 1-19."
5482,,,,,,,,,"Z. wien. ent. Ges. 27: 170, pl. 13, figs 7, 8, pl. 16, fig. 26."
5483,,,,,,,,,"ZooKeys 800: 141, figs 110, 236."
5484,,,,,,,,,Entomologist's mon. Mag. 39: 266.
5485,,,,,,,,,Cat. Lépid. Fr. Belg. 2(4): 537.
5486,,,,,,,,,Dt. ent. Z. Iris 34: 118.
5487,,,,,,,,,Ann. S. Afr. Mus. 5: 369.
5488,,,,,,,,,"ZooKeys 800: 46, figs 25, 26, 163, 164, 270."
5489,,,,,,,,,"ZooKeys 800: 74, figs 52, 188."
5490,,,,,,,,,"ZooKeys 800: 177, figs 142, 143, 258, 302."
5491,,,,,,,,,"ZooKeys 800: 75, figs 53, 54, 189, 190, 276."
5492,,,,,,,,,Exot. Microlepid. 3: 272.
5493,,,,,,,,,"Boln Soc. esp. Hist. nat. 38: 38, pl. 2, fig. 5."
5494,,,,,,,,,"ZooKeys 800: 164, figs 131, 249."
5495,,,,,,,,,"ZooKeys 800: 97, figs 70, 71, 204, 205, 279."
5496,,,,,,,,,"ZooKeys 800: 100, figs 72, 206."
5497,,,,,,,,,"ZooKeys 800: 126, figs 97, 225."
5498,,,,,,,,,"ZooKeys 800: 81, figs 58, 194."
5499,,,,,,,,,"ZooKeys 800: 168, figs 134, 135, 252, 253."
5500,,,,,,,,,"ZooKeys 800: 49, figs 28, 166."
5501,,,,,,,,,"ZooKeys 800: 68, figs 46, 180, 181."
5502,,,,,,,,,Entomologist's mon. Mag. 46: 231.
5503,,,,,,,,,"In Karsholt & Razowski (Eds)., Lepid. Eur.: 104."
5504,,,,,,,,,"Zootaxa 3974: 222, figs 17, 19-22."
5505,,,,,,,,,"Annls Soc. ent. Fr. 84: 330, fig. 5."
5506,,,,,,,,,"Encycl. ent. (B)3, Lepid. 3: 34, figs A, B."
5507,,,,,,,,,"Encycl. ent. (B)3, Lepid. 3: 36, figs C, D."
5508,,,,,,,,,"Encycl. ent. (B)3, Lepid. 3: 34, figs C, D."
5509,,,,,,,,,"Memorie Soc. ent. ital. 15: 76, pl. 11, fig. 27."
5510,,,,,,,,,Ann. Transv. Mus. 8: 75.
5511,,,,,,,,,Ann. Transv. Mus. 8: 76.
5512,,,,,,,,,"Genera Insect. 184: 15 [key], 31."
5513,,,,,,,,,Trans. ent. Soc. Lond. 1914: 232.
5514,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 482."
5515,,,,,,,,,Insects of Hawaii 9(2): 1760.
5516,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 482, pl. 13, fig. 25."
5517,,,,,,,,,Proc. Hawaii. ent. Soc. 7: 99.
5518,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 481, pl. 13, fig. 23."
5519,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 480, pl. 13, fig. 20."
5520,,,,,,,,,"in Sharp, Fauna hawaii. 1(5): 482, pl. 13, fig. 26."
5521,,,,,,,,,Proc. Hawaii. ent. Soc. 2: 274.
5522,,,,,,,,,Proc. Hawaii. ent. Soc. 7: 101.
5523,,,,,,,,,Proc. Hawaii. ent. Soc. 7: 101.
5524,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 479, pl. 13, fig. 19."
5525,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 481, pl. 13, fig. 22."
5526,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 478, pl. 13, fig. 17."
5527,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 481, pl. 13, fig. 24."
5528,,,,,,,,,Proc. Hawaii. ent. Soc. 7: 101.
5529,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 479, pl. 13, fig. 18."
5530,,,,,,,,,"In Sharp, Fauna hawaii. 1(5): 480, pl. 13, fig. 21."
5531,,,,,,,,,Proc. Hawaii. Ent. Soc. 15: 23.
5532,,,,,,,,,Proc. Hawaii. ent. Soc. 7: 102.
5533,,,,,,,,,"Proc. Hawaii. ent. Soc. 7: 100, fig. [unnumbered]."
5534,,,,,,,,,Verz. bekannter Schmett.: 406.
5535,,,,,,,,,Trans. ent. Soc. Lond. 1886: 278.
5536,,,,,,,,,Bull. Soc. Hist. nat. Autun 5: 70. Turati & Krüger 1936: legend to pl. 15.
5537,,,,,,,,,Proc. zool. Soc. Lond. 1897: 87.
5538,,,,,,,,,J. Bombay nat. Hist. Soc. 16: 600.
5539,,,,,,,,,Schmett. Eur. 2: 359.
5540,,,,,,,,,Bull. Dept. Agric. Trin. Tobago 9: 243.
5541,,,,,,,,,Proc. U.S. natn. Mus. 47: 10.
5542,,,,,,,,,Exot. Microlepid. 3: 25.
5543,,,,,,,,,Exot. Microlepid. 3: 34.
5544,,,,,,,,,"Genera Insect. 184: 18 [key], 170."
5545,,,,,,,,,Exot. Microlepid. 3: 354.
5546,,,,,,,,,Exot. Microlepid. 3: 515.
5547,,,,,,,,,Bull. Soc. Sci. nat. Maroc 13: 262.
5548,,,,,,,,,Fáunula lepid. almeriense: 87.
5549,,,,,,,,,Dt. ent. Z. (N.F.)11: 431.
5550,,,,,,,,,Bull. U.S. natn. Mus. 257: 157.
5551,,,,,,,,,"In Mackerras (ed.), Insects Australia: 825."
5552,,,,,,,,,Korean J. appl. Ent. 29: 136.
5553,,,,,,,,,Korean J. appl. Ent. 29: 136.
5554,,,,,,,,,Korean J. appl. Ent. 29: 136.
5555,,,,,,,,,"Zootaxa 3373: 32, figs 34, 66, 95, 125."
5556,,,,,,,,,Proc. zool. Soc. Lond. 1897: 88.
5557,,,,,,,,,"Bull. Dept. Agric. Trin. Tobago 9: 244, fig. [unnumbered]."
5558,,,,,,,,,Proc. U.S. natn. Mus. 47: 10.
5559,,,,,,,,,"Korean J. appl. Ent. 29: 136, figs 1, 4, 6-9."
5560,,,,,,,,,Proc. R. Soc. Qd 31: 164.
5561,,,,,,,,,Trans. R. Soc. S. Aust. 25: 81.
5562,,,,,,,,,"Zootaxa 3373: 45, figs 54, 79."
5563,,,,,,,,,"Zootaxa 3373: 37, figs 14, 41, 71."
5564,,,,,,,,,Exot. Microlepid. 3: 354.
5565,,,,,,,,,Proc. Linn. Soc. N.S.W. 25: 418.
5566,,,,,,,,,Proc. Linn. Soc. N.S.W. 29: 421.
5567,,,,,,,,,"Proc. Linn. Soc. N.S.W. 29: 421 [key], 422."
5568,,,,,,,,,"Zootaxa 3373: 44, figs 8, 51, 52, 107, 137."
5569,,,,,,,,,"Neue Schmett. Eur. angrenzenden Ländern (1): 7, fig. 47."
5570,,,,,,,,,"Verh. int. Kongr. Ent. Wien 1: 150, figs 1, 2, 5."
5571,,,,,,,,,"Proc. Linn. Soc. N.S.W. 29: 421 [key], 423."
5572,,,,,,,,,Proc. Linn. Soc. N.S.W. 23: 50.
5573,,,,,,,,,Trans. ent. Soc. Lond. 1886: 279.
5574,,,,,,,,,Proc. R. Soc. Qd 31: 163.
5575,,,,,,,,,Exot. Microlepid. 3: 515.
5576,,,,,,,,,"Zootaxa 3373: 41, figs 15, 47, 75, 103, 133. (Mesophleps)."
5577,,,,,,,,,J. Bombay nat. Hist. Soc. 16: 600.
5578,,,,,,,,,Exot. Microlepid. 3: 25.
5579,,,,,,,,,Exot. Microlepid. 3: 510.
5580,,,,,,,,,Proc. Linn. Soc. N.S.W. 25: 418.
5581,,,,,,,,,Trans. R. Soc. S. Aust. 18: 107.
5582,,,,,,,,,Proc. R. Soc. Qd 31: 166. (Nothris).
5583,,,,,,,,,"Proc. Linn. Soc. N.S.W. 29: 421 [key], 426."
5584,,,,,,,,,"J. Northwest For. Coll. 10 (4): 31, 34, figs 10, 11."
5585,,,,,,,,,"Atti Soc. ital. Sci. nat. 65: 69, fig. 32."
5586,,,,,,,,,"Bull. Soc. ent. Fr. 108: 279, figs 2-4, 5C."
5587,,,,,,,,,"Revue Ass. rouss. Ent. 20(?): 56, figs 1-3."
5588,,,,,,,,,Trans. R. Soc. S. Aust. 25: 80.
5589,,,,,,,,,"Iconogr. Descr. Chenilles Lépid. inédits 3: 177, 193, pl. 118, figs 1-6."
5590,,,,,,,,,"Trans. ent. Soc. Lond. 1891: 94, pl. 4, fig. 31."
5591,,,,,,,,,"Zootaxa 3373: 45, figs 9, 53, 78, 138."
5592,,,,,,,,,"Mém. Mus. natn. Hist. nat. Paris (N.S.)(A)37: 74, pl. 5, fig. 4."
5593,,,,,,,,,"Samml. eur. Schmett. 8: 63 [as Tinea luteella]; pl. 17, fig. 117."
5594,,,,,,,,,"Samml. auserles. Vögel Schmett.: 15, pl. 95."
5595,,,,,,,,,Samml. eur. Schmett. 8: 63.
5596,,,,,,,,,Lepid. Br. (4): 555.
5597,,,,,,,,,Dt. ent. Z. Iris 34: 113.
5598,,,,,,,,,"In Hartig & Amsel, Memorie Soc. ent. ital. 17: 73."
5599,,,,,,,,,"Korean J. appl. Ent. 29: 139, figs 2, 10."
5600,,,,,,,,,J. Bombay nat. Hist. Soc. 22: 170.
5601,,,,,,,,,"Proc. Linn. Soc. N.S.W. 29: 421 [key], 427."
5602,,,,,,,,,Proc. Linn. Soc. N.S.W. 23: 49.
5603,,,,,,,,,Proc. Linn. Soc. N.S.W. 23: 50.
5604,,,,,,,,,"Neue Schmett. Eur. angrenzenden Ländern (1): 6, fig. 46."
5605,,,,,,,,,"Rovart. Lap. 22: 178, 188."
5606,,,,,,,,,Exot. Microlepid. 3: 34.
5607,,,,,,,,,"Atti Soc. ital. Sci. nat. 63: 180, pl. 6, fig. 18."
5608,,,,,,,,,"Zootaxa 3373: 47, figs 55, 80, 108, 139."
5609,,,,,,,,,"Zootaxa 3373: 47, figs 56, 81, 109, 140."
5610,,,,,,,,,"Zootaxa 3373: 40, figs 46, 74, 102, 132."
5611,,,,,,,,,Exot. Microlepid. 3: 32.
5612,,,,,,,,,Exot. Microlepid. 3: 32.
5613,,,,,,,,,Berl. ent. Z. 14: 314.
5614,,,,,,,,,Entomologist's mon. Mag. 27: 56.
5615,,,,,,,,,Dt. ent. Z. Iris 28: 276.
5616,,,,,,,,,Ezheg. zool. Muz. 31: 33.
5617,,,,,,,,,"Cat. sist. sinon. Lepid. Peníns. Iber. Bal. An incorrect subsequent spelling of Calyptrotis Meyrick, 1891."
5618,,,,,,,,,Entomologist's mon. Mag. 27: 56.
5619,,,,,,,,,"In Staudinger & Rebel, Cat. Lepid. palaearct. Faunengeb. 2: 154; 337 [Index]."
5620,,,,,,,,,"Nasekom. Mongol. 10: 554, figs 43-45."
5621,,,,,,,,,"Nota lepid. 27: 278 [keys], 285, figs 5, 21, 33, 34, 49."
5622,,,,,,,,,"in Junnilainen & Nupponen, Zootaxa 2366: 8, figs 12, 13."
5623,,,,,,,,,"Neue Schmett. Eur. angrenzenden Ländern: 31, pl. [24], fig. 156."
5624,,,,,,,,,"Dt. ent. Z. Iris 28: 276, pl. 4, fig. 12."
5625,,,,,,,,,Annls Soc. ent. Fr. 84: 329.
5626,,,,,,,,,Exot. Microlepid. 3: 270.
5627,,,,,,,,,Lepid. Cat. 79: 14.
5628,,,,,,,,,Bull. Soc. ent. Fr. 44: 228.
5629,,,,,,,,,"Nota lepid. 27: 294; 2008, Revta Lepid. 36: 533."
5630,,,,,,,,,"in Romanoff, Mém. Lépid. 2: 161, pl. 8, fig. 11."
5631,,,,,,,,,Ezheg. zool. Muz. 31: 34.
5632,,,,,,,,,"In Akimov (ed.), Novosti faun. sist.: 95, figs 1-3."
5633,,,,,,,,,Berl. ent. Z. 14: 314.
5634,,,,,,,,,"Bull. Soc. ent. Egypte 43: 66, pl. 7, fig. 5, pl. 10, fig. 12."
5635,,,,,,,,,"Revta Lepid. 36: 533, figs 4, 11, 14."
5636,,,,,,,,,"Revta Lepid. 36: 532, figs 3, 9, 10, 13. (Metanarsia)."
5637,,,,,,,,,"in Romanoff, Mém. Lépid. 3: 120, pl. 5, fig. 13."
5638,,,,,,,,,Stettin. ent. Ztg 48: 167.
5639,,,,,,,,,Genera Insect. 184: 70.
5640,,,,,,,,,"Nota lepid. 27: 278 [keys], 288, figs 7, 23, 36, 50."
5641,,,,,,,,,Dt. ent. Z. Iris 11: 316.
5642,,,,,,,,,"Tinea, Tokyo 16: 223, figs 1-5."
5643,,,,,,,,,"Revta lepid. 36: 533, figs 5, 12, 15."
5644,,,,,,,,,Explor. Parc natn. Albert Miss. G.F. de Witte 14: 16.
5645,,,,,,,,,Explor. Parc natn. Albert Miss. G.F. de Witte 14: 16.
5646,,,,,,,,,"Moths S. Afr. 5: 16 [key], 53."
5647,,,,,,,,,"Moths S. Afr. 5: 54, pl. 29, figs 1-3, 26, 27, pl. 31, fig. 2, pl. 34, figs 5, 5a, pl. 35, fig. 2."
5648,,,,,,,,,Bull. Soc. ent. Fr. 1945: 8.
5649,,,,,,,,,Bull. Soc. ent. Fr. 1945: 142.
5650,,,,,,,,,Bull. Soc. ent. Fr. 1945: 8.
5651,,,,,,,,,Proc. ent. Soc. Wash. 14: 83.
5652,,,,,,,,,Bull. U.S. natn. Mus. 256: 83.
5653,,,,,,,,,Proc. ent. Soc. Wash. 14: 84.
5654,,,,,,,,,"Isis, Leipzig 1839: 197."
5655,,,,,,,,,Ill. Br. Ent. (Haustellata) 4: 220.
5656,,,,,,,,,"1844, Cat. méth. Lépid. Eur.: 350. Syn."
5657,,,,,,,,,Veröff. dt. Kolon. u. Übersee-Mus. Bremen 1: 355.
5658,,,,,,,,,Proc. zool. Soc. Lond. 1908: 724.
5659,,,,,,,,,"aestivella (Zeller, 1839)"
5660,,,,,,,,,"Isis, Leipzig 1839: 202."
5661,,,,,,,,,Suppl. Cat. Br. Tineidae & Pterophoridae: 5.
5662,,,,,,,,,Verh. Zool.-bot. Ges. Wien 5(Abh.): 565.
5663,,,,,,,,,Verh. zool.-bot. Ver. Wien 5 (Abh.): 565.
5664,,,,,,,,,Wien. ent. Mschr. 3: 174.
5665,,,,,,,,,"Proc. zool. Soc. Lond. 1907: 927, pl. 51, fig. 4."
5666,,,,,,,,,Bull. Soc. ent. Fr. 1895: 106.
5667,,,,,,,,,Entomologist's mon. Mag. 40: 220.
5668,,,,,,,,,"In Romanoff, Mém. Lépid. 2: 159, pl. 8, figs 9a, 9b."
5669,,,,,,,,,"Syst. Bearb. Schmett. Eur. 5: 207, pl. 118, fig. 963."
5670,,,,,,,,,Notis. Sällsk. Fauna Flora fenn. Förh. (N.S.)1: 183.
5671,,,,,,,,,Bull. Soc. ent. Fr. 1910: 295.
5672,,,,,,,,,"Neue Schmett. Eur. angrenzenden Ländern (3): 31, fig. 158."
5673,,,,,,,,,Naturaliste 1: 139.
5674,,,,,,,,,"Rovart. Lap. 22: 178, 186."
5675,,,,,,,,,"Ent. Obozr. 58: 369, figs 2, 3."
5676,,,,,,,,,"Horae Soc. ent. ross. 6: 92, pl. 5, fig. 13."
5677,,,,,,,,,Trudy russk. ent. Obshch. 22: 313.
5678,,,,,,,,,Z. angew. Ent. 75: 398.
5679,,,,,,,,,"Moths S. Afr. 6: 254, pl. 132, fig. g, pl. 136, fig. d, pl. 137, fig. b."
5680,,,,,,,,,Wien. ent. Mschr. 1: 181.
5681,,,,,,,,,"Bull. Soc. ent. Fr. 102: 158, figs 1-4."
5682,,,,,,,,,Dt. ent. Z. Iris 34: 95.
5683,,,,,,,,,Berl. ent. Z. 10: 142.
5684,,,,,,,,,Entomologist's mon. Mag. 35: 183.
5685,,,,,,,,,Verh. zool.-bot. Ges. Wien 53: 411.
5686,,,,,,,,,"Atti Soc. ital. Sci. nat. 69: 79, fig."
5687,,,,,,,,,"Bull. Soc. Fouad I. Ent. 33: 321, pl. 9, fig. 63."
5688,,,,,,,,,"Z. angew. Ent. 75: 387, 389 [keys], 399, fig. 13."
5689,,,,,,,,,"Annls hist.-nat. Mus. natn. hung. (S.N.)5: 276, figs."
5690,,,,,,,,,"Zool. Zh. 58(2): 278, fig. 1."
5691,,,,,,,,,"Revta Lepid. 29: 170, figs 2, 2a, 10, 10a."
5692,,,,,,,,,"Ent. Obozr. 58: 371, figs 4, 5."
5694,,,,,,,,,"& al., 2019"
5695,,,,,,,,,Annls Soc. ent. Fr. 84: 315.
5696,,,,,,,,,Ann. Transv. Mus. 3: 64.
5697,,,,,,,,,Dt. ent. Z. Iris 34: 95.
5698,,,,,,,,,Bull. Soc. imp. Nat. Moscou 57(1): 26.
5699,,,,,,,,,"Wien. ent. Mschr. 8: 187, pl. 4, fig. 15."
5700,,,,,,,,,"Ent. Obozr. 58: 369, figs 2, 3."
5701,,,,,,,,,"Nasekom Mongol. 6: 400, figs 5, 6."
5702,,,,,,,,,Ent. Mitt. 2: 299.
5703,,,,,,,,,Syst. Nat. (Edn 10) 1: 537.
5704,,,,,,,,,Verh. naturf. Ver. Brünn 4(Abh.): 208.
5705,,,,,,,,,Bull. Soc. ent. Fr. 40: 60.
5706,,,,,,,,,Trans. ent. Soc. Lond. 1: 67.
5707,,,,,,,,,"Syst. Bearb. Schmett. Eur. 5: 172, pl. 76, fig. 573."
5708,,,,,,,,,"Zool. Zh. 58(2): 279, fig. 3."
5709,,,,,,,,,Suppl. Cat. Br. Tineidae & Pterophoridae: 5.
5710,,,,,,,,,Ill. Br. Ent. (Haustellata) 4: 221.
5711,,,,,,,,,Annls Soc. ent. Fr. (3)6: 657.
5712,,,,,,,,,"Zool. Zh. 58(2): 278, fig 2."
5713,,,,,,,,,"Isis, Leipzig 1839: 202."
5714,,,,,,,,,Dt. ent. Z. Iris 21: 263.
5715,,,,,,,,,"Isis, Leipzig 1839: 202."
5716,,,,,,,,,Dt. ent. Z. Iris 54: 54.
5717,,,,,,,,,Bull. Soc. nat. phys. Maroc 35: 255.
5718,,,,,,,,,"Alexanor 19: 37, fig. 1."
5719,,,,,,,,,"Bull. Soc. ent. Fr. 53: 51, figs 1, 3-5."
5720,,,,,,,,,"Z. angew. Ent. 75: 387, 389 [keys], 398, fig. 8."
5721,,,,,,,,,Exot. Microlepid. 4: 512.
5722,,,,,,,,,"Veröff. dt. Kolon. u. Übersee-Mus. Bremen 1: 355, text-fig., pl. 15, figs 1-4."
5723,,,,,,,,,"Notul. ent. 26: 58, figs 4-7, 10."
5724,,,,,,,,,"Z. angew. Ent. 75: 388, 389 [keys], 405, fig. 18."
5725,,,,,,,,,"Atti Soc. ital. Sci. nat. 63: 160, pl. 6, fig. 3."
5726,,,,,,,,,"Z. angew. Ent. 75: 388, 389 [keys], 409, fig. 23."
5727,,,,,,,,,"Trudy vses. ent. Obshch. 61: 114, figs 1, 2."
5728,,,,,,,,,"Wien. ent. Mschr. 8: 186, pl. 4, fig. 16."
5729,,,,,,,,,Lepid. eur. Cat. meth. (Edn 3): 87.
5730,,,,,,,,,Entomologist's mon. Mag. 39: 263.
5731,,,,,,,,,Proc. zool. Soc. Lond. 1907: 926.
5732,,,,,,,,,Proc. zool. Soc. Lond. 1907: 926.
5733,,,,,,,,,Stettin. ent. Ztg 54: 49.
5734,,,,,,,,,"Proc. zool. Soc. Lond. 1907: 927, pl. 51, fig. 5."
5735,,,,,,,,,"In Turati & Zanon, Atti Soc. ital. Sci. nat. 61: 174, pl. 4, fig. 22."
5736,,,,,,,,,"in Bidzilya & Nupponen, Zootaxa 4444(4): 383, figs 1-5."
5737,,,,,,,,,Dt. ent. Z. Iris 13: 164.
5738,,,,,,,,,Atti Soc. ital. Sci. nat. 63: 162.
5739,,,,,,,,,Livre Cent. Soc. ent. Fr.: 714.
5740,,,,,,,,,Moths S. Afr. 6: 196.
5741,,,,,,,,,"Atti Soc. ital. Sci. nat. 63: 163, text-fig. 6, pl. 6, fig. 5."
5742,,,,,,,,,Entomologist's mon. Mag. 36: 217.
5743,,,,,,,,,Exot. Microlepid. 3: 532.
5744,,,,,,,,,"Dt. ent. Z. 1931: 132, p. 1, fig. 5."
5745,,,,,,,,,"Livre Cent. Soc. ent. Fr.: 714, figs 18-22."
5746,,,,,,,,,Zoogeographica 2: 125.
5747,,,,,,,,,"Mitt. zool. Mus. Berl. 20: 299, pl. 12, fig. 147."
5748,,,,,,,,,"Moths S. Afr. 6: 197, pl. 81, fig. d, pl. 93, figs a, b, pl. 98, fig. h, pl. 102."
5749,,,,,,,,,"Moths S. Afr. 6: 220, pl. 91, fig. d, pl. 106, pl. 126, figs h, i, pl. 129, fig. g."
5750,,,,,,,,,"Acta ent. bohemoslovaca 73: 37, figs 5, 10, 11, 33."
5751,,,,,,,,,"In Junnilainen & Nupponen, Zootaxa 2366: 26, figs 55-59."
5752,,,,,,,,,"Pratsi zool. Muz. Kyïv 2: 56, figs 1, 2."
5753,,,,,,,,,"In Klimesch & Povolný, Acta ent. bohemoslovaca 69: 54, text-fig. 1, pl. 1, figs 2, 4, pl. 2, fig. 6."
5754,,,,,,,,,"In Li & Hui, Acta ent. sin. 44: 228, 230, figs 1, 2."
5755,,,,,,,,,"Pratsi zool. Muz. Kyïv 1: 122, 135, figs 7, 15, 22."
5756,,,,,,,,,"Acta ent. bohemoslovaca 75: 51; 56 [key], figs 15, 28."
5757,,,,,,,,,"Esperiana (Mem.) 8: 275, text-figs 11, 12, pl. 2, fig. 1."
5758,,,,,,,,,"Acta ent. bohemoslovaca 77: 112, figs 1, 3, 4, 8."
5759,,,,,,,,,"Dt. ent. Z. 1931: 142, pl. 1, fig. 1."
5760,,,,,,,,,"Mitt. zool. Mus. Berl. 20: 301, pl. 12, figs 144, 145."
5761,,,,,,,,,Esperiana (Mem.) 8: 274.
5762,,,,,,,,,"Acta zool. fenn. 200: 29, figs 10, 30."
5763,,,,,,,,,"Annls hist.-nat. Mus. natn. hung. (S.N.)6: 308, & 309 [keys], 313."
5764,,,,,,,,,"In Lucas, Explor. scient. Algérie (Zool.) 3: 411."
5765,,,,,,,,,Veröff. dt. Kolon. u. Übersee-Mus. Bremen 1: 275.
5766,,,,,,,,,Z. öst. EntVer. 15: 25.
5767,,,,,,,,,Lepid. Cat. 79: 148.
5768,,,,,,,,,Amat. Papillons 2: 245.
5769,,,,,,,,,"Bull. Br. Mus. nat. Hist. (Ent.) 48: 17 [key], 33, figs 1, 2, 19, 45, 73."
5770,,,,,,,,,Schmett. Eur. 9(2): 99.
5771,,,,,,,,,Lepid. eur. Cat. meth (Edn 3): 86.
5772,,,,,,,,,"Ent. Z., Frankf. a. M. 31: 102."
5773,,,,,,,,,"Anais Fac. Ciênc. Porto 41: 156, pl. 1, fig. 3."
5774,,,,,,,,,"Bull. Br. Mus. nat. Hist. (Ent.) 48: 16, 17 [keys], 22, figs 1, 2, 9, 37, 64, 88."
5775,,,,,,,,,Ankündung syst. Werkes Schmett. Wienergegend: 140.
5776,,,,,,,,,"Samml. eur. Schmett. 8: 62, pl. 23, fig. 160."
5777,,,,,,,,,Verz. bekannter Schmett.: 410.
5778,,,,,,,,,Annls Soc. ent. Fr. (3)6: 652.
5779,,,,,,,,,"Bull. Br. Mus. nat. Hist. (Ent.) 48: 16, 18 [keys], 31, figs 1, 2, 17, 47, 70, 96."
5780,,,,,,,,,"In Godart & Duponchel, Hist. nat. Lépid. Papillons Fr. (Suppl.)4: 512, pl. 89, fig. 7."
5781,,,,,,,,,"Isis, Leipzig 1847: 847."
5782,,,,,,,,,Annls Soc. ent. Fr. 84: 318.
