ID,nameID,remarks
507,507,"Lectotype ♀ [abdomen missing], LIBYA: Tripolitania, Sidi Mesri, 21-31.iii.1924 (Romei), designated by Sattler 1976: 140 (‘Typus'). (BMNH)."
521,521,"Holotype ♂, SRI LANKA ('CEYLON'): unspecified (Templeton). (BMNH)."
537,537,"Holotype ♀, SOUTH AFRICA: Gauteng ('Transvaal'), Pretoria, 29.xii.1916 (Swierstra). (TM, Pretoria)."
544,544,"Syntypes, unspecified sex, GERMANY: Bayern, larva in flowers of Sarothamnus scoparius ('Spartium scoparium'), adult vii. (Schrank). (Not traced)."
545,545,Syntypes unspecified sex. Locality not stated. (Not traced).
546,546,"Syntypes, unspecified sex, BRITISH ISLES: England, Essex, Epping Forest, Wanstead Flats, vi. (Robertson). (MV, Melbourne)."
547,547,"Lectotype ♂, BRITISH ISLES: England, Kent, Pembury (nr Tunbridge Wells), ex Genista tinctoria, vi., em. vii. (Weir), to be designated. (BMNH)."
549,549,"Holotype, unspecified sex, FRANCE: Morbihan, Vannes, 22.vi. (Joannis) (slide no. 2347, Réal). (MNHN, Paris). Syn. nov."
550,550,"Holotype ♀, FRANCE: Alpes Maritimes, Cannes, 15.vi.1873 (Ragonot) (slide no. 2350, Réal). (MNHN, Paris)."
551,551,"Holotype ♀, GERMANY, SWITZERLAND: ? (slide no. 2630, Réal). (MNHN, Paris)."
552,552,"Syntypes, unspecified ♂, ♀, FRANCE: Saône-et-Loire, Autun ?; Lot, Peyrille, Douelle; Tarn, Arjons; Lozère, St.-Etienne-Vallée-Française, Ste Croix Vallée Française. (??). Available without holotype?"
553,553,"Syntypes, 2 ♀, FRANCE: probably Alpes-Maritimes, Cannes (Ragonot). (MNHN, Paris ?)."
554,554,"Syntypes unspecified ♂, ♀, FRANCE: Bassin Parisienne, Le Vésinet, Ivelines (Viard); Doubs, various localities (Viard; Réal); Ain, Vallée du Rhône, Bas Bugey (Réal). 1, specimen Denmark (Coll. Schlumberger). (??)."
556,556,"Syntypes, unspecified ♂, ♀, FRANCE: Bassin Parisienne, Lardy, Essone, Bas Rhin (Ungemach); Doubs, St Vit (Bruand); Ain, Bas Bugey (Réal). (MCL, Lyon)."
561,561,"Holotype ♂, UZBEKISTAN: Kyzylkum, Zhamansai, ex Astragalus unifoliolatus, em. 11.v.1969 (Falkovitsh). (ZIAN, St Petersburg)."
571,571,"Holotype ♀ [not ♂], SRI LANKA ('CEYLON'): Matale, xii.1904 (Pole) (slide no. 8487, Clarke). (BMNH)."
585,585,"Type species: Ypsolophus renigerellus Zeller, 1839, Isis, Leipzig 1839: 189, by original designation. SUBFAMILY UNASSIGNED."
587,587,"Holotype ♀ [not ♂], HUNGARY: unspecified (Fischer von Röslerstamm) (slide no. 7144). (BMNH)."
588,588,"Type species: Anastomopteryx angulata Janse, 1951, Moths S. Afr. 5: 270, pl. 2, fig. 4, pl. 122, figs 10-12, pl. 126, figs 4, 7, pl. 129, fig. 3, by original designation."
590,590,"Type species: Anastreblotis calycopa Meyrick, 1927, Insects Samoa 3 (Lepid. 2): 77, by monotypy. SUBFAMILY UNASSIGNED."
593,593,"Type species: Andusia alternella Walker, 1866, List specimens lepid. Insects Colln Br. Mus. 35: 1836, by monotypy. SUBFAMILY UNASSIGNED."
595,595,"Type species: Angustialata gemmellaformis M.M. Omelko, 1988, Ent. Obozr. 67: 150, figs 17-20, by original designation."
599,599,"Type species: Angustiphylla hylotropha Janse, 1960, Moths S. Afr. 6: 194, pl. 78, fig. f, pl. 98, fig. f, pl. 100, pl. 118, fig. e, by original designation."
602,602,"Type species: Anisoplaca ptyoptera Meyrick, 1885, N.Z. Jl Sci. Dunedin 2: 591, by monotypy. Meyrick, 1886, Trans. Proc. N. Z. Inst. 18: 171."
604,604,"Lectotype ♂, NEW ZEALAND: South Island, Mid Canterbury, Christchurch, 23.xii.1882 (Meyrick), designated by Dugdale 1988: 80. (BMNH)."
606,606,"Lectotype ♂, NEW ZEALAND: South Island, Southland, Invercargill, 1906 (Philpott), designated by Dugdale 1988: 80. (BMNH)."
612,612,"Type species: Anomologa dispulsa Meyrick, 1926, Exot. Microlepid. 3: 309, by original designation."
613,613,"Type species: Euryctista hobohmi Janse, 1963, Moths S. Afr. 6: 251, pl. 130, pl. 136, fig. a, pl. 138, fig. b, by original designation. Syn. nov."
617,617,"Holotype ♂, NAMIBIA ('SOUTHWEST AFRICA'): Abachaus, xii.1944 (Hobohm) (slide no. 8996, Janse). (TM, Pretoria)."
618,618,"Type species: Anomoxena spinigera Meyrick, 1917, Trans. ent. Soc. Lond. 1917: 29, by original designation. SUBFAMILY UNASSIGNED."
621,621,"Type species: Gelechia geniatella Busck, 1914, Proc. U.S. natn. Mus. 47: 13, by original designation. CHEL."
625,625,"Holotype ♂, PANAMA: Canal Zone, Tabernilla, 1907 (Busck) (slide no. 10671). (USNM)."
626,626,"Holotype ♀ (USNM, no. 15827), PANAMA: Canal Zone, Corozal, vii.1911 (Busck) (slide no. 10662). (USNM, no. 15827)."
627,627,"Holotype ♀, COSTA RICA: Jimenez, iii. (Reimoser). (NHM, Vienna)."
628,628,"Type species: Paratelphusa griseoptera Janse, 1958, Moths S. Afr. 6: 62, figs, by original designation."
629,629,"Type species: Paratelphusa griseoptera Janse, 1958, Moths S. Afr. 6: 62, figs, by original designation."
631,631,"Holotype ♂ [abdomen missing], SOUTH AFRICA: Gauteng ('Transvaal'), Pretoria North, ix.1946 (Van Son). (TM, Pretoria)."
633,633,"Holotype ♂, NAMIBIA ('SOUTHWEST AFRICA'): Abachaus, xi.1945 (Hobohm). (slide no. G8402). (TM, Pretoria)."
636,636,"Type species: Apatetris mirabella Staudinger, 1879, Horae Soc. ent. ross. 15: 317, by monotypy."
637,637,"Type species: Dactylota kinkerella Snellen, 1876, Tijdschr. Ent. 19: 23, pl. 1, fig. [unnumbered], by monotypy."
638,638,"Type species: Dactylota kinkerella Snellen, 1876, Tijdschr. Ent. 19: 23, pl. 1, fig. [unnumbered], by monotypy."
639,639,"Type species: Dactylota kinkerella Snellen, 1876, Tijdschr. Ent. 19: 23, pl. 1, fig. [unnumbered], by monotypy."
641,641,"Type species: Proactica halimilignella Walsingham, 1904, Entomologist's mon. mag. 40: 269, by original designation."
642,642,"Type species: Rotundivalva blanda Janse, 1951, Moths S. Afr. 5: 239, figs, by original designation."
645,645,"Lectotype ♂, FRANCE: Pyrénées-Orientales, Thuès-les-Bains, 1.vii.1900 (Walsingham, no. 82586), to be designated. (BMNH)."
647,647,"Holotype ♂, SOUTH AFRICA: Gauteng ('Transvaal'), Pretoria, 30.viii.1948 (Vári) (slide no. 5955, Janse) [5154, ?, Sakamaki 2000: 211]. (TM, Pretoria)."
650,650,"Holotype ♂, ALGERIA: Biskra, ex Echiochilon fruticosum, v. (Chrétien). (MNHN, Paris)."
654,654,"Holotype ♂, ALGERIA: Hammam-es-Salahin, 17.iv.1903 (Walsingham, no. 96538) (slide no. 7077). (BMNH)."
655,655,"Syntypes, unspecified sex, ALGERIA: Biskra, iii. (Chrétien). (MNHN, Paris)."
657,657,"Holotype ♂, NETHERLANDS: Noordwijk, 5.vi.1865 (Kinker). (Not traced, probably lost)."
661,661,"Holotype ♂ [abdomen missing], INDIA: Assam, Meghalaya, Shillong, 5000 ft, 13.v.1924 (Fletcher). (BMNH)."
663,663,"Holotype ♂, ZIMBABWE ('RHODESIA'): Hope Fountain ('Hopefontein'), i. (Janse). (TM, Pretoria ?)."
664,664,"Type species: Aphanostola atripalpis Meyrick, 1931, Exot. Microlepid. 4: 57, by original designation.  'perhaps nr Istrianis'."
681,681,"Holotype ?, NAMIBIA: E Etosha, Farm Sachsenheim, 29-30.viii.2012 (Mey). (ZMHU, Berlin)."
687,687,"Holotype ♀, SOUTH AFRICA: Gauteng, Pretoria, 20.viii.1957 (Vári) (slide no. 8394, Janse). (TM, Pretoria)."
690,690,"Type species: Chaliniastis chromatica Meyrick, 1911, Trans. Linn. Soc. Lond.(2) Zool. 14: 272, by original designation. SUBFAMILY UNASSIGNED."
692,692,"Holotype ♂ [not ♀][abdomen missing], SEYCHELLES: Silhouette, forest above Mare-aux-Couchons, ix. (unspecified) (wing slide no. 9412). (BMNH)."
693,693,"Type species: Lita bifractella Duponchel in Godart & Duponchel, [1843] 1842, Hist. nat. Lépid. Papillons Fr.(Suppl.)4: 292, pl. 74, fig. 13, by monotypy."
696,696,"Syntypes, unspecified sex, FRANCE: unspecified (Parreyss). (MNHN, Paris ♂). (Joannis 1915: 119 records one ? from Metzn.)"
700,700,"Type species: Apotactis drimylota Meyrick, 1918, Ann. Transv. Mus. 6: 52, by monotypy. CHEL."
702,702,"Type species: Apothetoeca synaphrista Meyrick, 1922, in Aurivillius, Prout & Meyrick, Nat. Hist. Juan Fernandez & Easter Is. 3: 269, by monotypy. SUBFAMILY UNASSIGNED."
704,704,"Type species: Apotistatus leucostictus Walsingham, 1904, Entomologist's mon. mag. 40: 271, by original designation. SUBFAMILY UNASSIGNED."
707,707,"Type species: Tinea anthyllidella Hübner, [1813], Samml. eur. Schmett. 8: pl. 48, fig. 330, by original designation."
708,708,"Type species: Tinea anthyllidella Hübner, [1813], Samml. eur. Schmett. 8: pl. 48, fig. 330, by subsequent designation by Fletcher, 1929, Mem. Dep. Agric. India (Ent.) 11: 200."
709,709,"Type species: Telphusa acrophylla Meyrick, 1911, Ann. Transv. Mus. 3: 65, by original designation."
710,710,"Type species: Phalaena cinctella Clerck, 1759, Icon. Insect. rariorum 1: pl. 11, fig. 2, by subsequent designation by Westwood, 1840, Introd. mod. Classif. Insects 2 (Synopsis Genera Br. Insects): 112."
711,711,"Type species: Aproaerema ochrofasciella Toll, 1936, Annls Mus. zool. pol. 11: 408, pl. 49, figs 22-25, by original designation."
717,717,"Holotype ♂, USA: Ohio, Adams County, Turkey Creek, ex Psoralea onobrychis, em. 11.ix.1928 (Braun). (?)."
719,719,"Holotype ♂, SOUTH AFRICA: KwaZulu-Natal ('Natal'), Karkloof, 14.i.1917 (Janse) (slide no. 4250, Janse). (TM, Pretoria)."
721,721,"Holotype ♂, SWITZERLAND: Aargau, Baden, Lagern (Frey). (BMNH)."
722,722,"Lectotype ♂, GERMANY: ('Süddeutschland'), Bayern, Regensburg (Herrich-Schäffer), designated by Wolff 1958: 256, figs 33, 70 ('type'). (NL, Hannover)."
724,724,"Syntypes, unspecified sex, AUSTRIA: Vienna, Prater, viii. (Fischer von Röslerstamm); GERMANY: Bayern, Regensburg (Herrich-Schäffer). (Not traced)."
727,727,"Lectotype ♂, FRANCE: Saône-et-Loire, vicinity of Autun, vi. (Constant), designated by Viette 1951a: 340 (‘type'). (MNHN, Paris)."
729,729,"Holotype ♂, RUSSIAN FEDERATION: Altayskiy Kray, Kuraiskiy Range nr Aktash, upper Jarly-Jary River, 2600 m, mountain tundra, 23.vi.1974 (Kostjuk). (ZMKU, Kiev)."
731,731,"Syntypes, unspecified sex, GERMANY: Bayern, Augsburg (Hübner). (Not traced)."
732,732,"Syntypes, unspecified sex, GERMANY: unspecified. (MNHN, Paris ?)."
733,733,"Syntypes, unspecified sex, FRANCE: Dept. Doubs, Jougne, vi. (Bruand). (Not traced ?)."
734,734,"Syntypes, unspecified sex, FRANCE: Pyrénées-Orientales, Amélie-les-Bains, ex Psoralea bituminosa, 1863 (Millière); Alpes-Maritimes, Cannes; Var, Frejus, ex Psoralea, larva ii. (Millière). (MNHN, Paris?)."
736,736,"Holotype ♀ [abdomen missing], RUSSIAN FEDERATION: St Petersburg, Lachta, vi. (Erschoff). (ZIAN, St Petersburg)."
737,737,"Syntypes, 'a dozen', unspecified sex, BRITISH ISLES: Wales, Pembroke (Barrett). (Not traced)."
738,738,"Syntypes, 1 ♂, 6 ♀, SWITZERLAND: Valais, Euseigne, ex Ononis natrix, early vii., em. 17.vii-1.viii.1943 (Weber). (ETH, Zurich)."
739,739,"Holotype ♀, SWEDEN: Växjö, 8.vi.1937 (Brundin). (Not traced)."
740,740,"Holotype ♂, SAUDI ARABIA: Al Khubar ('Al Khobar'), ex Medicago sativa, em. 6.vii.1957 (Talhouk). (LN, Karlsruhe ?)."
741,741,"Holotype ♂ [preserved in alcohol], ROMANIA: Banat Region, Mehadia, [no date] (Căpuşe) (slide no. 502, Căpuşe). (Coll. Căpuşe, Romania)."
745,745,"Holotype ♂, AUSTRIA: Vienna, Prater (Lederer) (slide no. 1042, Klimesch). (ZMHU, Berlin)."
747,747,"Holotype, sex unspecified [abdomen missing], UZBEKISTAN: Kyzylkum ('Kisil-Kum'), 1.v.1871 (Fedchenko). (ZMMU, Moscow)."
750,750,"Holotype ♂, FRANCE: Var, Rougier, vallon de Purian, e.l. Coronilla minima, 2.vi.1994 (Nel) (slide no. JN2104, Nel). (MNHN, Paris)."
752,752,"Syntypes, unspecified sex, CROATIA: Rijeka ('Fiume') (unspecified). (Not traced)."
754,754,"Lectotype ♀, GERMANY: Berlin, 1859 (Simon) (slide no. 5137). (BMNH)."
757,757,"Holotype ♂, MONGOLIA: Eastern aimak, Derkhin-Tsagan-Obo, 60 km ENE of Bayan-Burda, 21.vii.1971 (Kerzhner) (preparation no. 14762). (ZIAN, St Petersburg)."
759,759,"Lectotype ♂, SWEDEN: unspecified (Clerck), designated by Robinson & Nielsen 1983: 206. (NR, Stockholm)."
760,760,"Syntypes, unspecified sex, SLOVENIA: ('Carniolia') ('in foliis fruticum frequens') (Scopoli). (Lost)."
761,761,"Syntypes, unspecified sex, AUSTRIA: Vienna district (Denis & Schiffermüller). (Lost)."
762,762,"Syntypes, unspecified sex, FRANCE: Paris area (Geoffroy). (Not traced)."
763,763,"Syntypes, 2, unspecified sex, BRITISH ISLES: England, London area, vi. (Stephens). (BMNH ?)."
764,764,"Holotype ♂, FRANCE: Essone, Lardy, 10.x.1873 (Ragonot). (?)."
766,766,"Lectotype ♂, RUSSIAN FEDERATION: E Siberia, Khabarovskiy Kray, Kazakevicha ('Kasakewitsch'), (unspecified), designated by Popescu-Gorj 1992: 181. (MINGA, Bucharest)."
767,767,"Holotype ♂, FINLAND: Kirkkonummi (‘Kirkkonummä'), vi.1937 (Öller) (slide no. 771, Gozmány). (TM, Budapest)."
769,769,"Holotype ♂, FRANCE: Corsica, Haute-Corse, Santa-Lucia-di-Mercurio, 780 m, 14.v.2011 (Varenne) (slide no. JN24967). (RCTV, Nice)."
771,771,"Syntypes, unspecified sex, FRANCE: Dept. Doubs, upper valley of Loue river ('Haute vallée de la Loue'), v-vi. (Bruand). (Not traced ?)."
773,773,"Syntypes, 3, unspecified sex, AUSTRIA: Vienna, iv. (Fischer von Röslerstamm). (Not traced)."
775,775,"Holotype ♂, SOUTH AFRICA: Gauteng ('Transvaal'), Pretoria, 22.viii.1913 (Janse) (slide no. 6391, Janse). (TM, Pretoria)."
777,777,"Holotype ♂, AUSTRALIA: Queensland, Brisbane, Toowong, 5.i.1897 (Dodd) (slide no. 9089, Clarke). (BMNH)."
779,779,"Lectotype ♂, GERMANY: Sachsen, Meissner Hochland, ex Coronilla varia, early v., em. mid-vi. (Tischer) (slide no. 897, Gozmány), designated by Gozmány 1957a: 118. (TM, Budapest)."
782,782,"Holotype ♂, FRANCE: Hautes-Alpes, Bauchas, Col de Montgenèvre, 1850 m, 26.vii.2011 (Nel) (slide no. JN25656, Nel). (TLMF, Innsbruck)."
786,786,"Syntypes, 2 ♂, 2 ♀, in copula, UKRAINE: L'vov ('Lwow'), 24.v.1899 (Klemensiewicz). (Not traced, presumed lost, Bidzilya pers. comm. 26.09.2019)."
790,790,"Holotype ♂, KYRGYZSTAN: Tian-Shan, Dzhalal-Abad, Tash-Kumyr district, nr Kyzyl-Dzhar, 950 m, 28.v.2003 (Rutjan). (ZMKU, Kiev)."
792,792,"Lectotype ♀, MADEIRA: Ilhas Desertas, Ilhéu Chão ('northern Dezerta'), 1858 (Wollaston), here designated. (BMNH)."
794,794,"Holotype ♀ [not ♂], SOUTH AFRICA: KwaZulu-Natal, New Hanover, ii.1913 (Hardenberg) (slide no. 4263). (TM, Pretoria)."
796,796,"Holotype ♀ [not ♂], KAZAKHSTAN: Ural'sk, Oz Inder ('Indersky'), 23.vi.1907 (Bartel) (slide no. 9075, Clarke). (BMNH)."
798,798,"Holotype ♀ [not ♂] [abdomen missing], SOUTH AFRICA: Gauteng ('Transvaal'), Pretoria, [ix.]1910 (Janse). (BMNH ?)."
800,800,"Holotype ♂, FRANCE: Hautes-Alpes, Guillestre, forêt de Combe Chauve, près de la carrière de marbre, 1200 m, 30.vii.1996 (Nel) (slide no. JN5096, Nel). (MNHN, Paris)."
802,802,"Holotype ♀, CANARY ISLANDS: Tenerife, Pedro Gil, ex Adenocarpus viscosus, em. 3.v.1926 (Hering, Zucht no. 2872). (Not traced in ZMHU, Berlin)."
804,804,"Holotype ♂, UZBEKISTAN: Kyzylkum, Bukharskaya Oblast, Ayakguzhumdy, 40 km NE of Dzhingil'dy, 7.vi.1965 (Falkovitsh) (preparation no. 14817, Piskunov). (ZIAN, St Petersburg)."
806,806,"Holotype ♂, CHINA: Henan, Neixiang County, Baotianman, 1350 m, 15.vii.1998 (Li) (slide no. L99006). (NKU, Tianjin)."
808,808,"Holotype ♂, AUSTRIA: Niederösterreich, Gumpoldskirchen, ex Onobrychis sativa, 12.vi. (Krone) (slide no. 742, Gozmány). (TM, Budapest)."
810,810,"Holotype ?, AUSTRALIA: New South Wales, Broken Hill, mid-iv. (Lower). (SAMA, Adelaide)."
812,812,"Holotype ♂, FINLAND: Kouvola, 1.vi.1940 (Karvonen). (ZMUH, Helsinki)."
814,814,"Holotype ♂, RUSSIAN FEDERATION: Chitinskaya Oblast, Sokhondinskiy Nature Reserve, river Agutsakan, 1100 m, 13.vii.1997 (Bidzilya, Kostyuk & Kostyuk). (ZMKU, Kiev)."
816,816,"Syntypes, 3 ♂, ISRAEL: Tel Aviv, dune, 25.v.1932 (Einsler). (LN, Karlsruhe)."
819,819,"Holotype ♂, POLAND: Szczecin ('Germany, Pomerania, Alt-Damm') (Coll. Krone) (slide no. 750). (TM, Budapest)."
821,821,"Holotype ♂, LA RÉUNION: Le Port, savane de la Halle des Manifestations, 10 m, 27.iii.2011 (Guillermet) (slide no. G2429, Guillermet). (MNHN, Paris)."
823,823,"Lectotype ♂, FRANCE: Alpes-de-Haute-Provence, Digne, 12.vi.1901 (Chrétien) (slide no. 1256, Leraut), designated by Nel & al. 1996: 153. (MNHN, Paris)."
824,824,"Holotype ♂, HUNGARY: Budakeszi, Hársbokorhegy (nr Budapest), 24.vii.1953 (Gozmány) (slide no. 796, Gozmány). (TM, Budapest)."
827,827,"Holotype ♂, ZAMBIA ('NORTHERN RHODESIA'): 8 mls N of Livingstone, 25-28.v.1954 (Janse) (slide no. 8830, Janse). (TM, Pretoria)."
829,829,"Holotype ♂, MONGOLIA: Bajanchongor aimak, 140 km S of Shine-Dzhinst, oasis Ekhin-Gol, 29.vii.1981 (Lvovsky). (ZIAN, St Petersburg)."
832,832,"Holotype ♂ [abdomen missing], USA: California, Venice, ix.1920 (unspecified). (BMNH)."
836,836,"Lectotype ♂, NAMIBIA ('S.W. AFRICA'): Abachaus, x.1943 (Hobohm) (slide no. 6312, Janse), here designated. (TM, Pretoria)."
838,838,"Holotype ♂, ROMANIA: Retyezat mts, 1200 m, 28.ix.1927 (Diószeghy) (slide no. 768). (TM, Budapest)."
840,840,"Syntypes, unspecified sex, USA: Texas, Waco (Belfrage). (Not traced)."
842,842,"Holotype ♂, CHINA: Ningxia, Zhongwei, Shapotou, 1985-1987 (Sun Hongyi). (NKU, Tianjin)."
845,845,"Holotype ♀ [not ♂], ETHIOPIA: Adis 'Alem ('Addis Alam'), 8000 ft, 12-13.x.1926 (Scott) (slide no. 9092, Clarke). (BMNH)."
847,847,"Holotype ♀ [not ♂], SOUTH AFRICA: Western Cape ('Cape Colony'), Cape Town, Kalk Bay, 1885 (Lightfoot) (slide no. SAM 104, Janse). (SAM, Cape Town)."
848,848,"Holotype ♀ [not ♂], SOUTH AFRICA: Limpopo (‘Transvaal'), Moorddrift, 18.x.1907 (Swierstra). (slide no. G5280, Janse). (TM, Pretoria)."
851,851,"Syntypes, 3, unspecified sex, USA: Texas, Waco (Belfrage) [Kentucky (Chambers) Miller & Hodges 1990: 64] (MCZ, Cambridge, Mass., no. 1486)."
853,853,"Syntypes, unspecified sex, CROATIA: Rijeka ('Fiume'), vi.1853 (Mann). (NHM, Vienna). Lectotype ♂, CROATIA: (‘Istrien') 1853 (Mann) (slide no. 875, Gozmány), designated by Gozmány 1957: 115. (NHM, Vienna)."
855,855,"Syntypes, 1 ♂, 1 ♀, CROATIA: Dubrovnik area, Ku?ište ('Cuciste'), v.1890 (unspecified). (NHM, Vienna)."
858,858,"Lectotype ♂, NAMIBIA ('SOUTHWEST AFRICA'): Abachaus, vi.1943 (Janse) (slide no. 5183, Janse), here designated. (TM, Pretoria)."
860,860,"Syntypes, 3 ♂, ♀, ISRAEL ('SYRIEN'): Haifa (unspecified). (NHM, Vienna)."
862,862,"Lectotype ?, TURKEY: Cappadocia, Kahramanmara? ('Marasch'), (unspecified), designated by Popescu-Gorj 1992: 169. (MINGA, Bucharest)."
865,865,"Holotype ♂, SRI LANKA ('CEYLON'): Puttalam, x.1904 (Pole) (slide no. 8425, Clarke). (BMNH)."
869,869,"Lectotype ♂, BRITISH ISLES: England, Durham, Darlington, late vi. (Sang) (slide no. 2934), designated by Wolff 1958: 246. (BMNH)."
871,871,"Lectotype ♂, RUSSIAN FEDERATION: S Russia, Volgograd, Krasnoarmeysk ('Sarepta') (Christoph), designated by Bidzilya 2002a: 230. (ZMHU, Berlin)."
872,872,"Holotype ?, UKRAINE: Krym, Karadag, 24.vi.1987 (Sinev). (ZMKU, Kiev)."
874,874,"Holotype ♂, ITALY: Sardinia, Tempio, Pausania, 27.vi.1933 (Amsel). (LN, Karlsruhe)."
876,876,"Holotype ♂, CHINA: Shaanxi, Chingcheng, 7.vii.1987 (Li). (NKU, Tianjin)."
878,878,"Holotype ♂, UZBEKISTAN: Tian Shan, Bolshoj Chimgan ('Tshimgan'), nr Chimgan ('Tshimgan'), 2070 m, 15.vii.1934 (Sheljuzhko & Pavlitzkaya). (ZMKU, Kiev)."
880,880,"Holotype ♂, MADAGASCAR: massif de l'Ankaratra, Manjakatompo, zone au-dessous de la station piscicole, 1700 m, 1.x.1951 (Viette) (slide no. 2844, Viette). (MNHN, Paris)."
882,882,"Holotype ♂, RUSSIAN FEDERATION: S Ural, Cheliabinsk District, Arkaim reserve nr Amurskii village, 52°39'N 59°34'E, 350 m, 8-9.vii.1997 (Kaitila). (JPK; ZMUH, Helsinki)."
884,884,"Holotype ♂, SWEDEN: Bonarpshed, 21.vii.1953 (Benander) (slide no. 1730, Wolff). (ZMUC, Copenhagen)."
886,886,"Lectotype ♂, TURKEY ('Asia Minor'): Cappadocia, Kahramanmara? ('Marasch'), 1925 (Caradja) (slide no. 9090, Clarke), designated by Clarke 1969b: 403, pl. 201, figs 3-3b (‘type'). (BMNH)."
888,888,"Holotype ♂, TAJIKISTAN: Kondara, 28.viii.1976 (Kuznetzov). (ZIAN, St Petersburg)."
890,890,"Syntypes, 3 ♂, GERMANY: Sachsen, Dresden (Tischer). (Not traced)."
891,891,"Syntypes, 2, unspecified sex, BRITISH ISLES: England, nr Bristol, vi. (Sircom; Vaughan). (Lost)."
893,893,"Syntypes, unspecified sex, ISRAEL ('PALÄSTINA'): Tel Aviv, dune ('Düne'), 19.v.1930 (Amsel). (LN, Karlsruhe)."
897,897,"Holotype ♂, CHINA: Xizang (Tibet), Bomi (Bowo), 2700 m, 1.vi.1983 (Li). (NKU, Tianjin)."
900,900,"Lectotype ♂, GERMANY: Sachsen, Rachlau, ex Genista tinctoria, 1901 (Schütze) (slide no. 4783, Karsholt), designated by Karsholt 1995: 150. (ZMHU, Berlin)."
902,902,"Lectotype ♀, MADEIRA: (Walsingham, no. 96346) (slide no. 20399), to be designated. (BMNH)."
904,904,"Holotype ♂, DENMARK: Amager, 10.vii.1940 (Worm-Hansen) (slide no. 1593, Wolff). (ZMUC, Copenhagen)."
905,905,"Holotype ♂, FRANCE: Lozère, Pont de Monvert, Mas de la Barque, 1450 m, 15.vii.2015 (Varenne) (slide no. JN29421). (RCTV, Nice)."
907,907,"Type species: Araeophalla barbertonensis Janse, 1960, Moths S. Afr. 6: 206, pl. 104, pl. 105, pl. 113, fig. c, pl. 119, fig. a, pl. 128, fig. g, by original designation. ?"
909,909,"Type species: Gelechia albiflora Meyrick, 1920, Ann. S. Afr. Mus. 17: 283, by original designation."
910,910,"Type species: Gelechia albiflora Meyrick, 1920, Ann. S. Afr. Mus. 17: 283, by original designation."
